link,ctx,src,tp,count,dst[0],dst[1],dst[2],dst[3],dst[4],dst[5],dst[6],dst[7],dst[8],dst[9],dst[10],dst[11],dst[12],dst[13],dst[14],dst[15],dst[16],dst[17],dst[18],dst[19],dst[20],dst[21],dst[22]
8698,1251,8441,1,131072,8490,,,,,,,,,,,,,,,,,,,,,,
8699,1251,8441,1,131072,8490,,,,,,,,,,,,,,,,,,,,,,
8700,1251,8441,1,131072,8489,,,,,,,,,,,,,,,,,,,,,,
8701,1251,8441,1,131072,8490,,,,,,,,,,,,,,,,,,,,,,
8702,1251,8441,1,131072,8489,,,,,,,,,,,,,,,,,,,,,,
8703,1251,8441,1,131072,8489,,,,,,,,,,,,,,,,,,,,,,
8705,1252,8442,2,4096,8446,,,,,,,,,,,,,,,,,,,,,,
8707,1253,8443,2,4096,8447,,,,,,,,,,,,,,,,,,,,,,
8709,1254,8444,2,4096,8448,,,,,,,,,,,,,,,,,,,,,,
8711,1255,8445,2,4096,8449,,,,,,,,,,,,,,,,,,,,,,
8714,1257,8446,2,4096,15693,,,,,,,,,,,,,,,,,,,,,,
8717,1258,8447,2,4096,15831,,,,,,,,,,,,,,,,,,,,,,
8720,1259,8448,2,4096,15969,,,,,,,,,,,,,,,,,,,,,,
8723,1260,8449,2,4096,16107,,,,,,,,,,,,,,,,,,,,,,
8745,1268,8454,1,128,16199,,,,,,,,,,,,,,,,,,,,,,
8757,1270,8456,1,64,8459,,,,,,,,,,,,,,,,,,,,,,
8759,1271,8457,1,64,8456,,,,,,,,,,,,,,,,,,,,,,
8760,1271,8457,1,64,8456,,,,,,,,,,,,,,,,,,,,,,
8762,1272,8458,2,256,8456,,,,,,,,,,,,,,,,,,,,,,
8764,1273,8459,1,1,3,,,,,,,,,,,,,,,,,,,,,,
8784,1323,8461,2,524288,16438,,,,,,,,,,,,,,,,,,,,,,
8785,1323,8461,2,524288,16438,,,,,,,,,,,,,,,,,,,,,,
8787,1326,8462,2,524288,16438,,,,,,,,,,,,,,,,,,,,,,
8788,1326,8462,2,524288,16438,,,,,,,,,,,,,,,,,,,,,,
8790,1329,8463,2,524288,16438,,,,,,,,,,,,,,,,,,,,,,
8791,1329,8463,2,524288,16438,,,,,,,,,,,,,,,,,,,,,,
8793,1332,8464,2,524288,16438,,,,,,,,,,,,,,,,,,,,,,
8794,1332,8464,2,524288,16438,,,,,,,,,,,,,,,,,,,,,,
8796,1335,8465,2,524288,16437,,,,,,,,,,,,,,,,,,,,,,
8797,1335,8465,2,524288,16436,,,,,,,,,,,,,,,,,,,,,,
8799,1338,8466,2,524288,16437,,,,,,,,,,,,,,,,,,,,,,
8800,1338,8466,2,524288,16436,,,,,,,,,,,,,,,,,,,,,,
8802,1341,8467,2,524288,16436,,,,,,,,,,,,,,,,,,,,,,
8803,1341,8467,2,524288,16437,,,,,,,,,,,,,,,,,,,,,,
8805,1344,8468,2,524288,16436,,,,,,,,,,,,,,,,,,,,,,
8806,1344,8468,2,524288,16437,,,,,,,,,,,,,,,,,,,,,,
8815,1459,8469,2,1048576,12645,12760,12875,12990,,,,,,,,,,,,,,,,,,,
8816,1459,8469,2,1048576,12645,12760,12875,12990,,,,,,,,,,,,,,,,,,,
8818,1460,8470,2,1048576,8469,,,,,,,,,,,,,,,,,,,,,,
8819,1460,8470,2,1048576,8469,,,,,,,,,,,,,,,,,,,,,,
8821,1463,8471,2,1048576,8469,,,,,,,,,,,,,,,,,,,,,,
8822,1463,8471,2,1048576,8469,,,,,,,,,,,,,,,,,,,,,,
8824,1466,8472,2,1048576,8469,,,,,,,,,,,,,,,,,,,,,,
8825,1466,8472,2,1048576,8469,,,,,,,,,,,,,,,,,,,,,,
8827,1469,8473,2,1048576,8469,,,,,,,,,,,,,,,,,,,,,,
8828,1469,8473,2,1048576,8469,,,,,,,,,,,,,,,,,,,,,,
8848,1527,8475,2,524288,16702,,,,,,,,,,,,,,,,,,,,,,
8849,1527,8475,2,524288,16703,,,,,,,,,,,,,,,,,,,,,,
8851,1530,8476,2,524288,16703,,,,,,,,,,,,,,,,,,,,,,
8852,1530,8476,2,524288,16702,,,,,,,,,,,,,,,,,,,,,,
8854,1533,8477,2,524288,16703,,,,,,,,,,,,,,,,,,,,,,
8855,1533,8477,2,524288,16703,,,,,,,,,,,,,,,,,,,,,,
8857,1536,8478,2,524288,16703,,,,,,,,,,,,,,,,,,,,,,
8858,1536,8478,2,524288,16703,,,,,,,,,,,,,,,,,,,,,,
8860,1539,8479,2,524288,16702,,,,,,,,,,,,,,,,,,,,,,
8861,1539,8479,2,524288,16701,,,,,,,,,,,,,,,,,,,,,,
8863,1542,8480,2,524288,16701,,,,,,,,,,,,,,,,,,,,,,
8864,1542,8480,2,524288,16702,,,,,,,,,,,,,,,,,,,,,,
8866,1545,8481,2,524288,16702,,,,,,,,,,,,,,,,,,,,,,
8867,1545,8481,2,524288,16701,,,,,,,,,,,,,,,,,,,,,,
8869,1548,8482,2,524288,16702,,,,,,,,,,,,,,,,,,,,,,
8870,1548,8482,2,524288,16701,,,,,,,,,,,,,,,,,,,,,,
8877,1639,8483,1,131072,1635,,,,,,,,,,,,,,,,,,,,,,
8878,1639,8483,1,131072,1635,,,,,,,,,,,,,,,,,,,,,,
8879,1639,8483,1,131072,1635,,,,,,,,,,,,,,,,,,,,,,
8886,1669,8484,1,131072,1665,,,,,,,,,,,,,,,,,,,,,,
8887,1669,8484,1,131072,1665,,,,,,,,,,,,,,,,,,,,,,
8888,1669,8484,1,131072,1665,,,,,,,,,,,,,,,,,,,,,,
8895,1699,8485,1,131072,1695,,,,,,,,,,,,,,,,,,,,,,
8896,1699,8485,1,131072,1695,,,,,,,,,,,,,,,,,,,,,,
8897,1699,8485,1,131072,1695,,,,,,,,,,,,,,,,,,,,,,
8904,1729,8486,1,131072,1725,,,,,,,,,,,,,,,,,,,,,,
8905,1729,8486,1,131072,1725,,,,,,,,,,,,,,,,,,,,,,
8906,1729,8486,1,131072,1725,,,,,,,,,,,,,,,,,,,,,,
8913,1759,8487,1,131072,1755,,,,,,,,,,,,,,,,,,,,,,
8914,1759,8487,1,131072,1755,,,,,,,,,,,,,,,,,,,,,,
8915,1759,8487,1,131072,1755,,,,,,,,,,,,,,,,,,,,,,
8922,1789,8488,1,131072,1785,,,,,,,,,,,,,,,,,,,,,,
8923,1789,8488,1,131072,1785,,,,,,,,,,,,,,,,,,,,,,
8924,1789,8488,1,131072,1785,,,,,,,,,,,,,,,,,,,,,,
8931,1819,8489,1,131072,1815,,,,,,,,,,,,,,,,,,,,,,
8932,1819,8489,1,131072,1815,,,,,,,,,,,,,,,,,,,,,,
8933,1819,8489,1,131072,1815,,,,,,,,,,,,,,,,,,,,,,
8940,1849,8490,1,131072,1845,,,,,,,,,,,,,,,,,,,,,,
8941,1849,8490,1,131072,1845,,,,,,,,,,,,,,,,,,,,,,
8942,1849,8490,1,131072,1845,,,,,,,,,,,,,,,,,,,,,,
12432,12285,12283,2,131072,14592,,,,,,,,,,,,,,,,,,,,,,
12431,12285,12283,2,524288,14437,,,,,,,,,,,,,,,,,,,,,,
12430,12285,12283,2,4096,14751,14910,15069,15232,15395,15554,,,,,,,,,,,,,,,,,
12642,12285,12283,2,4096,14751,14910,15069,15232,15395,15554,,,,,,,,,,,,,,,,,
12643,12285,12283,2,131072,14592,,,,,,,,,,,,,,,,,,,,,,
12644,12285,12283,2,524288,14437,,,,,,,,,,,,,,,,,,,,,,
12582,12435,12433,2,131072,14592,,,,,,,,,,,,,,,,,,,,,,
12581,12435,12433,2,524288,14437,,,,,,,,,,,,,,,,,,,,,,
12580,12435,12433,2,4096,14751,14910,15069,15232,15395,15554,,,,,,,,,,,,,,,,,
12759,12647,12645,2,4096,15832,15970,16108,,,,,,,,,,,,,,,,,,,,
12758,12647,12645,2,1048576,15694,,,,,,,,,,,,,,,,,,,,,,
13179,12647,12645,2,4096,15832,15970,16108,,,,,,,,,,,,,,,,,,,,
13180,12647,12645,2,1048576,15694,,,,,,,,,,,,,,,,,,,,,,
12874,12762,12760,2,4096,15832,15970,16108,,,,,,,,,,,,,,,,,,,,
12873,12762,12760,2,1048576,15694,,,,,,,,,,,,,,,,,,,,,,
13181,12762,12760,2,1048576,15693,,,,,,,,,,,,,,,,,,,,,,
13182,12762,12760,2,4096,15831,15969,16107,,,,,,,,,,,,,,,,,,,,
12989,12877,12875,2,4096,15831,15969,16107,,,,,,,,,,,,,,,,,,,,
12988,12877,12875,2,1048576,15693,,,,,,,,,,,,,,,,,,,,,,
13183,12877,12875,2,4096,15831,15969,16107,,,,,,,,,,,,,,,,,,,,
13184,12877,12875,2,1048576,15693,,,,,,,,,,,,,,,,,,,,,,
13104,12992,12990,2,4096,15831,15969,16107,,,,,,,,,,,,,,,,,,,,
13103,12992,12990,2,1048576,15693,,,,,,,,,,,,,,,,,,,,,,
13309,13187,13185,2,4096,14751,14910,15069,15232,15395,15554,,,,,,,,,,,,,,,,,
13308,13187,13185,2,131072,14592,,,,,,,,,,,,,,,,,,,,,,
13307,13187,13185,2,524288,14437,,,,,,,,,,,,,,,,,,,,,,
13830,13187,13185,2,524288,14437,,,,,,,,,,,,,,,,,,,,,,
13831,13187,13185,2,131072,14592,,,,,,,,,,,,,,,,,,,,,,
13832,13187,13185,2,4096,14751,14910,15069,15232,15395,15554,,,,,,,,,,,,,,,,,
13434,13312,13310,2,4096,14751,14910,15069,15232,15395,15554,,,,,,,,,,,,,,,,,
13433,13312,13310,2,131072,14592,,,,,,,,,,,,,,,,,,,,,,
13432,13312,13310,2,524288,14437,,,,,,,,,,,,,,,,,,,,,,
13833,13312,13310,2,4096,14751,14910,15069,15232,15395,15554,,,,,,,,,,,,,,,,,
13834,13312,13310,2,524288,14437,,,,,,,,,,,,,,,,,,,,,,
13835,13312,13310,2,131072,14592,,,,,,,,,,,,,,,,,,,,,,
13559,13437,13435,2,4096,14751,14910,15069,15232,15395,15554,,,,,,,,,,,,,,,,,
13558,13437,13435,2,131072,14592,,,,,,,,,,,,,,,,,,,,,,
13557,13437,13435,2,524288,14437,,,,,,,,,,,,,,,,,,,,,,
13836,13437,13435,2,131072,14592,,,,,,,,,,,,,,,,,,,,,,
13837,13437,13435,2,524288,14437,,,,,,,,,,,,,,,,,,,,,,
13838,13437,13435,2,4096,14751,14910,15069,15232,15395,15554,,,,,,,,,,,,,,,,,
13684,13562,13560,2,4096,14751,14910,15069,15232,15395,15554,,,,,,,,,,,,,,,,,
13683,13562,13560,2,131072,14592,,,,,,,,,,,,,,,,,,,,,,
13682,13562,13560,2,524288,14437,,,,,,,,,,,,,,,,,,,,,,
8597,13839,13899,2,256,1278,,,,,,,,,,,,,,,,,,,,,,
8600,13839,13899,2,256,12283,12433,,,,,,,,,,,,,,,,,,,,,
8598,13839,13899,2,256,1278,,,,,,,,,,,,,,,,,,,,,,
8599,13840,13900,2,256,12283,12433,,,,,,,,,,,,,,,,,,,,,
13905,13840,13900,2,256,13899,,,,,,,,,,,,,,,,,,,,,,
13906,13840,13900,2,256,13899,,,,,,,,,,,,,,,,,,,,,,
13907,13840,13900,2,256,13899,,,,,,,,,,,,,,,,,,,,,,
8614,13908,14004,2,65536,12645,12760,12875,12990,13185,13310,13435,13560,,,,,,,,,,,,,,,
8615,13908,14004,2,65536,12645,12760,12875,12990,,,,,,,,,,,,,,,,,,,
8613,13909,14005,2,65536,13185,13310,13435,13560,,,,,,,,,,,,,,,,,,,
14010,13909,14005,2,65536,14004,,,,,,,,,,,,,,,,,,,,,,
14011,13909,14005,2,65536,14004,,,,,,,,,,,,,,,,,,,,,,
14012,13909,14005,2,65536,14004,,,,,,,,,,,,,,,,,,,,,,
8622,14013,14261,2,1048576,1612,1625,,,,,,,,,,,,,,,,,,,,,
14277,14014,14262,2,1048576,14261,,,,,,,,,,,,,,,,,,,,,,
14278,14014,14262,2,1048576,14261,,,,,,,,,,,,,,,,,,,,,,
14283,14015,14263,2,1048576,14262,,,,,,,,,,,,,,,,,,,,,,
14284,14015,14263,2,1048576,14261,,,,,,,,,,,,,,,,,,,,,,
14285,14015,14263,2,1048576,14261,,,,,,,,,,,,,,,,,,,,,,
14287,14016,14264,2,1048576,14263,,,,,,,,,,,,,,,,,,,,,,
14290,14017,14265,2,1048576,14262,14264,,,,,,,,,,,,,,,,,,,,,
14291,14017,14265,2,1048576,14263,,,,,,,,,,,,,,,,,,,,,,
8621,14018,14266,2,1048576,1612,1625,,,,,,,,,,,,,,,,,,,,,
8623,14018,14266,2,1048576,1612,1625,,,,,,,,,,,,,,,,,,,,,
14293,14018,14266,2,1048576,14265,,,,,,,,,,,,,,,,,,,,,,
14294,14018,14266,2,1048576,14265,,,,,,,,,,,,,,,,,,,,,,
8626,14295,14436,2,131072,8428,,,,,,,,,,,,,,,,,,,,,,
14449,14296,14437,2,524288,14436,,,,,,,,,,,,,,,,,,,,,,
8629,14450,14591,2,131072,8429,,,,,,,,,,,,,,,,,,,,,,
14604,14451,14592,2,524288,14591,,,,,,,,,,,,,,,,,,,,,,
8646,14605,14750,2,131072,8432,,,,,,,,,,,,,,,,,,,,,,
14765,14606,14751,2,524288,14750,,,,,,,,,,,,,,,,,,,,,,
14766,14606,14751,2,524288,14750,,,,,,,,,,,,,,,,,,,,,,
14767,14606,14751,2,524288,14750,,,,,,,,,,,,,,,,,,,,,,
8649,14768,14909,2,131072,8433,,,,,,,,,,,,,,,,,,,,,,
14922,14769,14910,2,524288,14909,,,,,,,,,,,,,,,,,,,,,,
8666,14923,15068,2,131072,8436,,,,,,,,,,,,,,,,,,,,,,
15083,14924,15069,2,524288,15068,,,,,,,,,,,,,,,,,,,,,,
15084,14924,15069,2,524288,15068,,,,,,,,,,,,,,,,,,,,,,
15085,14924,15069,2,524288,15068,,,,,,,,,,,,,,,,,,,,,,
8669,15086,15231,2,131072,8437,,,,,,,,,,,,,,,,,,,,,,
15246,15087,15232,2,524288,15231,,,,,,,,,,,,,,,,,,,,,,
15247,15087,15232,2,524288,15231,,,,,,,,,,,,,,,,,,,,,,
15248,15087,15232,2,524288,15231,,,,,,,,,,,,,,,,,,,,,,
8686,15249,15394,2,131072,8440,,,,,,,,,,,,,,,,,,,,,,
15409,15250,15395,2,524288,15394,,,,,,,,,,,,,,,,,,,,,,
15410,15250,15395,2,524288,15394,,,,,,,,,,,,,,,,,,,,,,
15411,15250,15395,2,524288,15394,,,,,,,,,,,,,,,,,,,,,,
8689,15412,15553,2,131072,8441,,,,,,,,,,,,,,,,,,,,,,
15566,15413,15554,2,524288,15553,,,,,,,,,,,,,,,,,,,,,,
8727,15567,15693,2,1048576,1907,,,,,,,,,,,,,,,,,,,,,,
8726,15568,15694,2,1048576,1907,,,,,,,,,,,,,,,,,,,,,,
8728,15568,15694,2,1048576,1907,,,,,,,,,,,,,,,,,,,,,,
15704,15568,15694,2,1048576,15693,,,,,,,,,,,,,,,,,,,,,,
8732,15705,15831,2,1048576,1920,,,,,,,,,,,,,,,,,,,,,,
8731,15706,15832,2,1048576,1920,,,,,,,,,,,,,,,,,,,,,,
8733,15706,15832,2,1048576,1920,,,,,,,,,,,,,,,,,,,,,,
15842,15706,15832,2,1048576,15831,,,,,,,,,,,,,,,,,,,,,,
8736,15843,15969,2,1048576,1933,,,,,,,,,,,,,,,,,,,,,,
8738,15844,15970,2,1048576,1933,,,,,,,,,,,,,,,,,,,,,,
8737,15844,15970,2,1048576,1933,,,,,,,,,,,,,,,,,,,,,,
15980,15844,15970,2,1048576,15969,,,,,,,,,,,,,,,,,,,,,,
8742,15981,16107,2,1048576,1946,,,,,,,,,,,,,,,,,,,,,,
8741,15982,16108,2,1048576,1946,,,,,,,,,,,,,,,,,,,,,,
8743,15982,16108,2,1048576,1946,,,,,,,,,,,,,,,,,,,,,,
16118,15982,16108,2,1048576,16107,,,,,,,,,,,,,,,,,,,,,,
8749,16119,16199,2,512,1278,12283,12433,,,,,,,,,,,,,,,,,,,,
8751,16119,16199,2,512,1278,,,,,,,,,,,,,,,,,,,,,,
8752,16119,16199,2,512,1278,,,,,,,,,,,,,,,,,,,,,,
8748,16120,16200,2,512,12283,12433,,,,,,,,,,,,,,,,,,,,,
8750,16120,16200,2,512,12283,12433,,,,,,,,,,,,,,,,,,,,,
16206,16120,16200,2,512,16199,,,,,,,,,,,,,,,,,,,,,,
16207,16120,16200,2,512,16199,,,,,,,,,,,,,,,,,,,,,,
8781,16208,16436,2,524288,12283,12433,,,,,,,,,,,,,,,,,,,,,
8782,16208,16436,2,524288,12283,12433,,,,,,,,,,,,,,,,,,,,,
16457,16209,16437,2,524288,16436,,,,,,,,,,,,,,,,,,,,,,
16458,16209,16437,2,524288,16436,,,,,,,,,,,,,,,,,,,,,,
16459,16209,16437,2,524288,16436,,,,,,,,,,,,,,,,,,,,,,
16460,16209,16437,2,524288,16436,,,,,,,,,,,,,,,,,,,,,,
16461,16209,16437,2,524288,16436,,,,,,,,,,,,,,,,,,,,,,
16462,16209,16437,2,524288,16436,,,,,,,,,,,,,,,,,,,,,,
16471,16210,16438,2,524288,16437,,,,,,,,,,,,,,,,,,,,,,
16472,16210,16438,2,524288,16437,,,,,,,,,,,,,,,,,,,,,,
16473,16210,16438,2,524288,16437,,,,,,,,,,,,,,,,,,,,,,
16474,16210,16438,2,524288,16437,,,,,,,,,,,,,,,,,,,,,,
8845,16475,16701,2,524288,13185,13310,13435,13560,,,,,,,,,,,,,,,,,,,
8846,16475,16701,2,524288,13185,13310,13435,13560,,,,,,,,,,,,,,,,,,,
16723,16476,16702,2,524288,16701,,,,,,,,,,,,,,,,,,,,,,
16724,16476,16702,2,524288,16701,,,,,,,,,,,,,,,,,,,,,,
16725,16476,16702,2,524288,16701,,,,,,,,,,,,,,,,,,,,,,
16726,16476,16702,2,524288,16701,,,,,,,,,,,,,,,,,,,,,,
16727,16476,16702,2,524288,16701,,,,,,,,,,,,,,,,,,,,,,
16734,16477,16703,2,524288,16702,,,,,,,,,,,,,,,,,,,,,,
16735,16477,16703,2,524288,16702,,,,,,,,,,,,,,,,,,,,,,
16736,16477,16703,2,524288,16701,,,,,,,,,,,,,,,,,,,,,,
16737,16477,16703,2,524288,16702,,,,,,,,,,,,,,,,,,,,,,
