link,ctx,src,tp,count,dst[0],dst[1],dst[2],dst[3],dst[4],dst[5],dst[6],dst[7],dst[8],dst[9],dst[10],dst[11],dst[12],dst[13],dst[14],dst[15],dst[16],dst[17],dst[18],dst[19]
3334,546,3205,1,10944,3234,,,,,,,,,,,,,,,,,,,
3361,553,3210,1,1,3213,,,,,,,,,,,,,,,,,,,
3363,554,3211,1,1,3210,,,,,,,,,,,,,,,,,,,
3365,555,3212,2,4,3210,,,,,,,,,,,,,,,,,,,
3367,556,3213,1,1,3,,,,,,,,,,,,,,,,,,,
3374,562,3214,1,10944,561,,,,,,,,,,,,,,,,,,,
3375,562,3214,1,10944,561,,,,,,,,,,,,,,,,,,,
3377,563,3215,1,10944,3214,,,,,,,,,,,,,,,,,,,
3378,563,3215,1,10944,3214,,,,,,,,,,,,,,,,,,,
3380,566,3216,1,10944,3214,,,,,,,,,,,,,,,,,,,
3381,566,3216,1,10944,3214,,,,,,,,,,,,,,,,,,,
3383,569,3217,1,10944,3214,,,,,,,,,,,,,,,,,,,
3384,569,3217,1,10944,3214,,,,,,,,,,,,,,,,,,,
3391,609,3218,2,43776,602,,,,,,,,,,,,,,,,,,,
3392,609,3218,2,43776,602,,,,,,,,,,,,,,,,,,,
3394,610,3219,2,43776,3218,,,,,,,,,,,,,,,,,,,
3395,610,3219,2,43776,3218,,,,,,,,,,,,,,,,,,,
3397,613,3220,2,43776,3218,,,,,,,,,,,,,,,,,,,
3398,613,3220,2,43776,3218,,,,,,,,,,,,,,,,,,,
3400,616,3221,2,43776,3218,,,,,,,,,,,,,,,,,,,
3401,616,3221,2,43776,3218,,,,,,,,,,,,,,,,,,,
3408,673,3222,2,43776,6805,6962,7119,7276,,,,,,,,,,,,,,,,
3409,673,3222,2,43776,6805,6962,7119,7276,,,,,,,,,,,,,,,,
3411,674,3223,2,43776,3222,,,,,,,,,,,,,,,,,,,
3412,674,3223,2,43776,3222,,,,,,,,,,,,,,,,,,,
3414,677,3224,2,43776,3222,,,,,,,,,,,,,,,,,,,
3415,677,3224,2,43776,3222,,,,,,,,,,,,,,,,,,,
3417,680,3225,2,43776,3222,,,,,,,,,,,,,,,,,,,
3418,680,3225,2,43776,3222,,,,,,,,,,,,,,,,,,,
3425,704,3226,2,43776,6805,6962,7119,7276,,,,,,,,,,,,,,,,
3426,704,3226,2,43776,6805,6962,7119,7276,,,,,,,,,,,,,,,,
3428,705,3227,2,43776,3226,,,,,,,,,,,,,,,,,,,
3429,705,3227,2,43776,3226,,,,,,,,,,,,,,,,,,,
3431,708,3228,2,43776,3226,,,,,,,,,,,,,,,,,,,
3432,708,3228,2,43776,3226,,,,,,,,,,,,,,,,,,,
3434,711,3229,2,43776,3226,,,,,,,,,,,,,,,,,,,
3435,711,3229,2,43776,3226,,,,,,,,,,,,,,,,,,,
3442,766,3230,2,43776,765,,,,,,,,,,,,,,,,,,,
3443,766,3230,2,43776,765,,,,,,,,,,,,,,,,,,,
3445,767,3231,2,43776,3230,,,,,,,,,,,,,,,,,,,
3446,767,3231,2,43776,3230,,,,,,,,,,,,,,,,,,,
3448,770,3232,2,43776,3230,,,,,,,,,,,,,,,,,,,
3449,770,3232,2,43776,3230,,,,,,,,,,,,,,,,,,,
3451,773,3233,2,43776,3230,,,,,,,,,,,,,,,,,,,
3452,773,3233,2,43776,3230,,,,,,,,,,,,,,,,,,,
3462,797,3234,1,10944,765,,,,,,,,,,,,,,,,,,,
3463,797,3234,1,10944,765,,,,,,,,,,,,,,,,,,,
3464,797,3234,1,10944,765,,,,,,,,,,,,,,,,,,,
6961,6807,6805,2,43776,7830,,,,,,,,,,,,,,,,,,,
6960,6858,6805,2,43776,3200,,,,,,,,,,,,,,,,,,,
6959,6858,6805,2,10944,3202,3201,,,,,,,,,,,,,,,,,,
6958,6807,6805,2,10944,7946,8060,,,,,,,,,,,,,,,,,,
7547,6807,6805,2,43776,7830,,,,,,,,,,,,,,,,,,,
7548,6858,6805,2,43776,3200,,,,,,,,,,,,,,,,,,,
7549,6858,6805,2,10944,3202,3201,,,,,,,,,,,,,,,,,,
7550,6807,6805,2,10944,7946,8060,,,,,,,,,,,,,,,,,,
7118,6964,6962,2,43776,7830,,,,,,,,,,,,,,,,,,,
7117,7015,6962,2,43776,3200,,,,,,,,,,,,,,,,,,,
7116,7015,6962,2,10944,3202,3201,,,,,,,,,,,,,,,,,,
7115,6964,6962,2,10944,7946,8060,,,,,,,,,,,,,,,,,,
7551,7015,6962,2,43776,3200,,,,,,,,,,,,,,,,,,,
7552,6964,6962,2,43776,7830,,,,,,,,,,,,,,,,,,,
7553,6964,6962,2,10944,7945,8060,,,,,,,,,,,,,,,,,,
7554,7015,6962,2,10944,3202,3201,,,,,,,,,,,,,,,,,,
7275,7121,7119,2,43776,7831,,,,,,,,,,,,,,,,,,,
7274,7172,7119,2,43776,3200,,,,,,,,,,,,,,,,,,,
7273,7172,7119,2,10944,3202,3201,,,,,,,,,,,,,,,,,,
7272,7121,7119,2,10944,7945,8061,,,,,,,,,,,,,,,,,,
7555,7172,7119,2,10944,3202,3201,,,,,,,,,,,,,,,,,,
7556,7121,7119,2,10944,7945,8061,,,,,,,,,,,,,,,,,,
7557,7172,7119,2,43776,3200,,,,,,,,,,,,,,,,,,,
7558,7121,7119,2,43776,7831,,,,,,,,,,,,,,,,,,,
7432,7278,7276,2,43776,7831,,,,,,,,,,,,,,,,,,,
7431,7329,7276,2,43776,3200,,,,,,,,,,,,,,,,,,,
7430,7329,7276,2,10944,3202,3201,,,,,,,,,,,,,,,,,,
7429,7278,7276,2,10944,7945,8061,,,,,,,,,,,,,,,,,,
3341,7559,7706,1,700416,602,,,,,,,,,,,,,,,,,,,
7719,7560,7707,1,700416,7706,,,,,,,,,,,,,,,,,,,
7720,7560,7707,1,700416,7706,,,,,,,,,,,,,,,,,,,
7721,7560,7707,1,700416,7706,,,,,,,,,,,,,,,,,,,
7723,7561,7708,1,700416,7706,,,,,,,,,,,,,,,,,,,
7724,7561,7708,1,700416,7707,,,,,,,,,,,,,,,,,,,
3339,7562,7709,1,700416,602,,,,,,,,,,,,,,,,,,,
3340,7562,7709,1,700416,602,,,,,,,,,,,,,,,,,,,
7726,7562,7709,1,700416,7708,,,,,,,,,,,,,,,,,,,
3345,7727,7830,2,43776,838,,,,,,,,,,,,,,,,,,,
3344,7728,7831,2,43776,838,,,,,,,,,,,,,,,,,,,
3346,7728,7831,2,43776,838,,,,,,,,,,,,,,,,,,,
7841,7728,7831,2,43776,7830,,,,,,,,,,,,,,,,,,,
3351,7842,7945,2,43776,851,,,,,,,,,,,,,,,,,,,
3350,7843,7946,2,43776,851,,,,,,,,,,,,,,,,,,,
3349,7843,7946,2,43776,851,,,,,,,,,,,,,,,,,,,
7956,7843,7946,2,43776,7945,,,,,,,,,,,,,,,,,,,
3356,7957,8060,2,43776,864,,,,,,,,,,,,,,,,,,,
3354,7958,8061,2,43776,864,,,,,,,,,,,,,,,,,,,
3355,7958,8061,2,43776,864,,,,,,,,,,,,,,,,,,,
8071,7958,8061,2,43776,8060,,,,,,,,,,,,,,,,,,,
